id,org_id,dept_id,provider_type,name_fi,vtj_prt,vtj_prt_verified,oid,hierarchy_level,business_id,parent_id,organization_type,municipality_code,parent_id_level4,parent_name_fi_level4,parent_id_level3,parent_name_fi_level3,parent_id_level2,parent_name_fi_level2,parent_id_level1,parent_name_fi_level1,palvelupaikka,counter
95341,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),157
95341,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),157
506965,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),159
507097,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),160
507097,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),160
507097,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),160
507097,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),160
507097,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),160
507097,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),160
507097,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),160
507097,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),160
507097,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),160
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507104,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),169
507106,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),189
507106,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),189
507203,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),191
507203,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),191
507203,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),191
507203,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),191
507203,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),191
507203,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),191
507203,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),191
507203,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),191
507203,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),191
507203,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),191
507203,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),191
507223,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),202
507223,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),202
507252,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),204
507252,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),204
507252,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),204
507252,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),204
507252,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),204
507252,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),204
507252,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),204
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513368,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),211
513674,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),256
513675,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),257
519137,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),258
519137,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),258
519137,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),258
519137,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),258
519137,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),258
519137,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),258
519137,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),258
519137,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),258
519137,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),258
519137,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),258
519137,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),258
519137,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),258
519137,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),258
519139,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),271
519139,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),271
519139,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),271
519139,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),271
519139,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),271
519139,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),271
519139,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),271
519139,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),271
519404,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),279
519404,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),279
519404,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),279
519404,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),279
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519514,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),283
519529,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),351
519529,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),351
519529,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),351
519529,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),351
519529,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),351
519529,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),351
519529,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),351
519529,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),351
519529,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),351
519557,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),360
519557,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),360
519557,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),360
519557,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),360
519557,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),360
519557,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),360
519557,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),360
519557,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),360
519557,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),360
519562,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),369
519562,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),369
519562,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),369
519562,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),369
519562,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),369
519562,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),369
519562,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),369
519562,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),369
519562,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),369
519562,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),369
519562,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),369
519562,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),369
519562,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),369
519562,,,,,,,,,,,,,,,,,,Liikunta,,Kulttuurin ja vapaa-ajan toimiala,ulkotila (reitti),369
